trail_id,popularity,length,elevation_gain,difficulty_rating,route_type,visitor_usage,avg_rating,num_reviews
10001304,10.2528,15932.466,700.7352,3,loop,1,4,49
10006943,10.2212,28968.12,1147.8768,3,out and back,1,4,71
10277162,10.2028,4828.02,286.8168,3,out and back,2,4,80
10003789,9.9612,14644.994,756.8184,5,loop,,4,44
10003497,9.9274,18829.278,750.7224,3,loop,3,4,46
10270124,9.8077,20116.75,1060.704,5,loop,2,4.5,20
10011512,9.7247,12391.918,759.8664,3,out and back,2,4,47
10006388,9.5159,1448.406,37.7952,3,out and back,2,4,34
10264253,9.4955,9977.908,325.8312,3,out and back,2,4,45
10281571,9.4157,4988.954,253.8984,3,loop,,4.5,40
10026459,9.4092,4345.218,185.928,1,out and back,,4,65
10016442,9.2533,2574.944,108.8136,1,out and back,,4,68
10029300,9.1137,7242.03,278.892,1,loop,1,4,40
10284134,9.1132,1931.208,102.7176,3,out and back,,4.5,40
10271916,8.9665,24461.968,1391.7168,7,loop,3,5,9
10331293,8.888,8207.634,533.7048,3,out and back,,4.5,45
10234681,8.8707,1931.208,67.9704,3,loop,2,4,62
10365613,8.5759,11909.116,684.8856,3,loop,,4.5,52
10272717,8.5354,5310.822,231.9528,3,out and back,1,4,45
10002017,8.5304,9816.974,495.9096,3,out and back,,3.5,43
10277784,8.5036,2896.812,194.7672,1,out and back,,4,51
10029302,8.3896,42164.708,710.7936,1,point to point,2,5,26
10038873,8.3685,11909.116,663.8544,5,out and back,1,4.5,27
10004187,8.2213,9656.04,580.9488,3,out and back,2,4,11
10037831,8.0974,2896.812,52.7304,1,loop,2,3.5,50
10000644,8.0904,16898.07,752.856,5,loop,1,4,24
10257942,8.0756,12070.05,648.9192,3,loop,2,4.5,24
10014068,8.057,5954.558,229.8192,3,out and back,2,4.5,29
10035241,8.0252,11587.248,389.8392,3,loop,2,4.5,36
10038867,7.583,965.604,26.8224,1,out and back,2,3.5,47
10029303,7.5776,15610.598,537.972,3,out and back,2,4,25
10264709,7.4067,14805.928,787.908,3,loop,1,3.5,22
10290360,7.3444,27036.912,1234.7448,3,loop,,4.5,11
10021109,7.1761,160612.132,6747.9672,5,point to point,1,5,5
10033683,7.17,17863.674,908.9136,3,out and back,2,4,20
10033684,7.1527,168497.898,3669.792,3,point to point,2,4.5,16
10257350,7.1119,2896.812,43.8912,1,loop,1,4.5,43
10267145,7.0815,15449.664,704.6976,3,loop,2,4.5,24
10030392,7.0779,23496.364,1052.7792,5,out and back,2,4,20
10111738,7.054,9012.304,313.944,3,loop,2,4,20
10263869,7.033,206478.322,8115.9096,5,point to point,2,4.5,7
10038876,6.9125,8046.7,381.9144,1,out and back,2,4,16
10273269,6.8053,27197.846,1013.7648,5,loop,1,4.5,7
10427645,6.753,4023.35,192.9384,1,out and back,2,4.5,30
10004604,6.6518,19473.014,851.916,3,out and back,1,4,14
10008454,6.5731,13679.39,500.7864,3,out and back,,4,27
10272749,6.5555,21726.09,656.844,3,loop,2,4.5,19
10013512,6.522,6115.492,197.8152,1,loop,2,4,24
10239500,6.4628,7242.03,365.76,7,out and back,,3.5,19
10273159,6.384,10299.776,463.9056,3,loop,2,4.5,8
10017463,6.3533,3379.614,129.8448,1,out and back,,3.5,31
10020359,6.2822,168658.832,3607.9176,5,point to point,,5,12
10278695,6.1598,14001.258,619.9632,3,loop,1,3.5,27
10268543,6.1091,14484.06,393.8016,3,out and back,2,4.5,25
10012190,6.1023,4667.086,307.848,3,out and back,,4,29
10011350,6.0435,3057.746,139.9032,1,out and back,1,4,16
10298159,5.8354,4506.152,198.7296,1,out and back,1,4,20
10016764,5.8037,14484.06,472.7448,3,out and back,1,4.5,8
10309153,5.7976,12874.72,383.7432,1,out and back,2,4,18
10291158,5.7765,18024.608,1164.9456,5,loop,1,4.5,9
10010535,5.759,12391.918,666.9024,3,out and back,2,5,4
10002462,5.7161,14805.928,669.9504,3,out and back,2,4,18
10263938,5.6983,17059.004,641.9088,5,loop,2,4.5,5
10258908,5.6808,1287.472,35.9664,1,out and back,2,3.5,27
10322354,5.4619,1770.274,82.9056,1,out and back,2,4,20
10029295,5.3928,4345.218,258.7752,1,out and back,2,4,19
10365525,5.3847,5954.558,222.8088,3,out and back,2,4.5,22
10300803,5.2839,20921.42,857.7072,5,loop,1,4,9
10032618,5.2514,54395.692,1155.8016,1,point to point,,4.5,10
10349843,5.2318,4023.35,231.9528,3,out and back,2,4.5,13
10013306,5.2083,19473.014,945.7944,3,loop,2,4,10
10015003,5.2015,14805.928,810.768,5,out and back,1,3.5,7
10327754,5.1407,10460.71,446.8368,3,out and back,1,4.5,22
10290795,5.0846,5310.822,285.9024,3,out and back,2,4,21
10268797,4.9844,9495.106,347.7768,3,loop,2,3.5,23
10299467,4.9275,9012.304,221.8944,3,out and back,2,5,8
10002166,4.8684,9656.04,520.9032,3,out and back,2,3.5,15
10301667,4.8365,10460.71,544.9824,3,out and back,2,4,10
10034764,4.8236,1287.472,83.82,3,out and back,2,4,13
10321847,4.636,965.604,53.9496,1,out and back,2,4,8
10282930,4.6267,482.802,8.8392,1,loop,2,3.5,24
10356915,4.538,9012.304,531.876,3,out and back,2,4,16
10011447,4.5311,17702.74,734.8728,3,loop,2,4,11
10039365,4.4008,8368.568,286.8168,1,loop,2,3.5,8
10338117,4.2755,7563.898,279.8064,3,out and back,2,4,15
10266011,4.2567,35888.282,1399.9464,3,point to point,1,4.5,5
10365529,4.2354,18185.542,866.8512,3,loop,2,4.5,7
10011041,4.1957,4667.086,387.7056,3,out and back,1,4,8
10006144,4.1515,9816.974,481.8888,3,out and back,1,4.5,3
10037834,4.1278,4023.35,145.9992,3,out and back,2,3.5,10
10011008,4.1131,13035.654,341.9856,1,out and back,2,4.5,3
10433770,4.0961,14484.06,572.7192,3,loop,3,4.5,10
10394174,4.0382,32830.536,1505.712,5,loop,1,4.5,3
10258909,3.9424,2574.944,70.7136,1,loop,2,4,13
10305074,3.8923,12874.72,595.884,3,out and back,2,4,7
10371803,3.7512,18829.278,627.888,3,loop,,4,7
10365532,3.7243,3057.746,171.9072,3,out and back,2,5,6
10014038,3.6808,10782.578,560.832,3,loop,1,3.5,6
10333774,3.6752,19151.146,696.7728,5,out and back,2,4,5
10401030,3.6466,13840.324,450.7992,3,point to point,2,4,10
10334325,3.6176,18829.278,658.9776,5,loop,2,4.5,4
10365527,3.5925,12070.05,328.8792,5,point to point,2,5,5
10358756,3.5304,12391.918,542.8488,3,loop,,4,6
10400338,3.4343,4828.02,233.7816,3,out and back,2,4,8
10345132,3.3553,29289.988,1453.896,5,loop,1,4.5,2
10335061,3.3504,16254.334,408.7368,3,out and back,,4,9
10253982,3.2905,12552.852,576.9864,3,out and back,1,3.5,3
10485567,3.2894,6920.162,127.7112,3,out and back,,4,10
10360675,3.2712,16254.334,602.8944,3,out and back,2,4,7
10454630,3.2672,17541.806,927.8112,3,out and back,2,4.5,4
10324274,3.2528,17863.674,932.9928,5,loop,2,3.5,4
10376228,3.2258,7242.03,352.9584,3,out and back,1,4.5,7
10009983,3.1775,13196.588,657.7584,3,loop,,3.5,3
10338743,3.1756,15610.598,755.904,5,loop,2,4.5,4
10234969,3.1197,18346.476,711.708,3,out and back,1,3.5,3
10362947,3.057,9334.172,375.8184,3,out and back,1,4.5,5
10495265,2.9862,7885.766,247.8024,1,loop,2,4.5,4
10326034,2.9247,12713.786,400.812,3,out and back,2,4.5,6
10017371,2.833,6437.36,366.9792,3,out and back,2,3,5
10365524,2.7866,9977.908,331.9272,3,loop,2,4,10
10405346,2.6931,22530.76,1114.9584,5,loop,2,5,3
10401028,2.6542,13679.39,666.9024,3,loop,2,4.5,4
10320168,2.553,29289.988,1317.9552,5,loop,2,4,1
10405467,2.4256,18024.608,740.9688,3,loop,3,4,4
10374420,2.374,69845.356,2852.928,3,point to point,3,5,1
10465435,2.3478,6759.228,375.8184,3,loop,2,4,4
10291820,2.2678,4667.086,245.9736,1,out and back,2,3,6
10326033,2.1359,24783.836,1140.8664,5,loop,2,3,2
10375959,1.9631,17541.806,717.804,3,out and back,1,4.5,2
10013576,1.8792,2253.076,65.8368,1,out and back,,0,0
10407795,1.8554,2092.142,9.7536,1,loop,2,4,4
10000353,1.7834,11426.314,391.9728,1,out and back,2,0,0
10002554,1.7432,9173.238,392.8872,3,out and back,2,4,1
10469186,1.7211,22208.892,1298.7528,3,point to point,2,4,4
10290683,1.7169,24461.968,740.9688,3,out and back,2,0,0
10405340,1.58,16415.268,973.836,5,loop,1,2,2
10356953,1.4126,21404.222,782.7264,3,out and back,1,4,1
10365534,1.3353,4345.218,203.9112,3,out and back,2,2.5,2
10012496,1.2436,11909.116,345.948,3,out and back,2,0,0
10484068,1.2394,16254.334,783.9456,5,loop,2,5,1
10405344,1.1793,14001.258,719.9376,3,loop,2,5,1
10407786,0.8215,1126.538,3.9624,1,loop,2,2,2
10014805,0.5581,11909.116,659.892,3,out and back,,2.5,6
10012756,0.3527,9656.04,648.9192,5,out and back,2,1,1
10542445,0,21726.09,965.9112,5,loop,2,4.5,8
10007491,49.5524,8851.37,463.9056,3,out and back,3,4.5,873
10023187,45.1568,8529.502,535.8384,3,loop,3,5,1080
10032304,42.0778,4988.954,242.9256,3,out and back,3,4.5,621
10004378,36.5259,6276.426,638.8608,5,out and back,3,5,710
10016424,35.5599,2574.944,77.724,1,out and back,2,4.5,531
10035982,34.6194,1609.34,23.7744,1,loop,3,4.5,684
10014578,34.5807,2735.878,90.8304,1,out and back,2,4.5,609
10004045,33.916,6920.162,610.8192,3,out and back,2,4.5,433
10111290,32.9757,13518.456,1403.9088,7,out and back,3,5,455
10007877,32.6879,15127.796,780.8976,3,loop,4,5,424
10003564,31.759,5310.822,193.8528,1,loop,3,4.5,520
10013895,30.8714,11104.446,635.8128,3,out and back,3,4.5,294
10015210,28.762,52786.352,1558.7472,3,out and back,2,4.5,277
10009225,28.3496,30577.46,1617.8784,5,loop,2,5,197
10002126,28.1573,9012.304,348.996,3,out and back,3,5,242
10027158,26.4301,8529.502,291.9984,3,out and back,3,4.5,287
10027191,25.9264,2253.076,20.7264,1,loop,3,4.5,260
10004286,24.8557,3379.614,64.9224,1,loop,3,4.5,315
10263280,24.2621,17541.806,1175.9184,5,out and back,2,5,248
10007726,23.9494,3862.416,321.8688,3,out and back,3,4.5,207
10001279,23.8281,13196.588,655.9296,3,out and back,,4.5,219
10019163,23.7505,18024.608,131.9784,1,out and back,2,4.5,237
10015818,23.7213,1931.208,13.716,1,out and back,4,4.5,368
10014634,23.5358,6437.36,214.884,1,loop,3,4.5,266
10011288,22.7312,49245.804,1414.8816,5,out and back,2,4.5,186
10002325,22.5941,3862.416,262.7376,3,out and back,2,4.5,104
10017330,22.0517,4345.218,151.7904,3,out and back,3,4.5,187
10004769,21.9497,1448.406,49.9872,1,loop,1,4.5,184
10011510,21.7937,13840.324,155.7528,3,loop,3,4.5,223
10242019,21.7111,482.802,12.8016,1,out and back,2,4.5,189
10294237,21.5899,1448.406,45.72,1,out and back,3,4.5,245
10030057,21.3331,6115.492,116.7384,3,out and back,1,4.5,148
10033258,21.3004,154818.508,7723.9368,7,loop,3,4.5,97
10008669,21.1981,12552.852,668.7312,3,out and back,2,4.5,175
10014620,21.184,14644.994,1555.6992,5,out and back,1,4.5,111
10004935,21.0758,10299.776,742.7976,5,out and back,3,4.5,217
10002631,21.0469,20277.684,1375.8672,5,out and back,2,4.5,154
10010495,20.8291,19312.08,1392.936,5,out and back,4,4.5,149
10039951,20.6149,8851.37,339.852,3,loop,3,4.5,104
10031751,20.1262,7242.03,338.9376,3,loop,1,4.5,245
10007885,19.9912,15610.598,457.8096,3,out and back,2,4.5,189
10033374,19.7627,8046.7,530.9616,5,out and back,2,4.5,117
10029920,19.6223,5793.624,283.7688,3,out and back,3,4.5,93
10006228,19.1378,7724.832,431.9016,3,loop,3,4,267
10005873,18.866,25588.506,1422.8064,5,out and back,2,5,66
10037521,18.8617,21565.156,795.8328,3,out and back,4,4.5,94
10030089,18.6535,9816.974,1058.8752,7,out and back,2,4.5,146
10008785,18.1602,14323.126,760.7808,3,out and back,2,5,91
10292335,18.094,4667.086,169.7736,3,out and back,3,4.5,219
10259882,18.0397,23657.298,2738.9328,7,out and back,2,5,92
10016603,17.7728,34118.008,964.9968,3,out and back,2,4,56
10004478,17.7457,11909.116,887.8824,3,out and back,2,4.5,160
10017161,17.6174,25749.44,1147.8768,3,out and back,3,4.5,78
10260683,17.3155,6598.294,384.9624,3,out and back,2,5,178
10016717,16.9611,17863.674,962.8632,5,out and back,3,4.5,118
10009379,16.5279,1448.406,33.8328,1,loop,2,4.5,139
10011324,16.2638,30416.526,643.7376,3,out and back,1,4.5,62
10263217,16.1338,10460.71,542.8488,5,out and back,1,5,105
10016073,15.9734,9816.974,179.832,3,loop,2,4.5,80
10003439,15.9468,5149.888,169.7736,3,loop,3,4.5,73
10033370,15.5629,7724.832,354.7872,3,out and back,2,4.5,95
10000054,15.5555,6276.426,215.7984,1,out and back,2,4.5,67
10258679,15.4197,2574.944,114.9096,1,loop,2,4.5,100
10042519,15.4162,2414.01,217.932,7,out and back,3,4.5,52
10034432,15.2309,9656.04,520.9032,3,out and back,2,4.5,57
10240717,14.9382,23335.43,1492.9104,5,out and back,1,4.5,55
10258678,14.6372,7081.096,257.8608,3,out and back,2,4,110
10027073,14.4269,9012.304,427.9392,5,out and back,2,4.5,85
10013518,14.3761,22369.826,1114.9584,5,out and back,2,4.5,79
10002718,14.0083,8690.436,386.7912,3,out and back,2,4.5,24
10280661,13.9618,7402.964,497.7384,3,loop,1,5,96
10260902,13.862,14001.258,594.9696,3,loop,2,5,69
10033261,13.8467,6115.492,334.9752,3,loop,,4.5,46
10235735,13.6763,4345.218,441.96,5,out and back,2,4.5,76
10027748,13.4811,19955.816,1651.7112,5,out and back,3,5,16
10235931,13.395,4184.284,81.9912,1,out and back,2,4.5,84
10006182,13.309,2896.812,187.7568,3,loop,2,4.5,47
10258685,13.3006,2253.076,4.8768,1,loop,2,4,106
10292134,13.1336,482.802,21.9456,1,out and back,3,4.5,90
10014969,13.0985,12070.05,1022.9088,5,out and back,1,4.5,71
10027665,12.981,12230.984,127.7112,3,out and back,2,4,60
10006664,12.9684,10138.842,767.7912,5,out and back,2,4.5,77
10003975,12.8857,17702.74,1243.8888,7,out and back,1,4.5,55
10031566,12.8664,4345.218,82.9056,3,out and back,2,4.5,68
10008694,12.8072,9816.974,809.8536,5,out and back,2,4.5,68
10007626,12.7222,11587.248,930.8592,5,out and back,3,4.5,91
10016842,12.6823,4988.954,249.936,3,out and back,2,4.5,60
10017466,12.5753,22369.826,988.7712,5,out and back,3,4.5,49
10015909,12.406,11265.38,497.7384,3,out and back,3,4.5,63
10271840,12.3782,3218.68,92.964,1,out and back,3,4.5,70
10002047,12.075,10138.842,589.788,3,out and back,2,4,49
10027111,11.9782,9656.04,390.7536,3,out and back,2,4.5,61
10030085,11.9014,16254.334,342.9,3,out and back,2,4,80
10041487,11.8922,10782.578,438.912,3,out and back,2,4.5,67
10036450,11.889,25588.506,693.7248,5,point to point,2,5,39
10260898,11.8001,11104.446,912.876,3,out and back,2,4.5,70
10034325,11.6412,12713.786,527.9136,5,out and back,2,4.5,41
10003896,11.5249,5632.69,321.8688,3,out and back,1,4.5,26
10293169,11.4583,4184.284,279.8064,1,loop,3,4.5,36
10033378,11.3494,643.736,39.9288,1,loop,2,4.5,24
10000853,11.2113,9495.106,313.944,3,loop,3,4.5,20
10292659,11.0216,54717.56,1836.7248,5,out and back,2,4.5,37
10038472,11.0211,28163.45,1423.7208,5,loop,2,4.5,44
10041552,10.9986,28324.384,759.8664,3,out and back,2,4.5,27
10287498,10.9708,6598.294,978.7128,5,out and back,2,4.5,39
10015096,10.9603,22530.76,1788.8712,7,out and back,,5,28
10006966,10.9462,1126.538,11.8872,1,loop,3,4,86
10453941,10.8078,4345.218,168.8592,1,out and back,3,4,112
10028831,10.666,13035.654,435.864,3,out and back,2,4.5,59
10005290,10.6441,15288.73,590.7024,5,out and back,1,4.5,38
10235710,10.5381,37819.49,1574.9016,5,out and back,3,4.5,52
10236214,10.5321,3057.746,21.9456,1,loop,1,4,48
10012300,10.5171,50211.408,2838.9072,7,loop,2,4.5,30
10235717,10.3849,23979.166,1339.9008,5,loop,1,4,13
10001814,10.28,12070.05,490.728,3,out and back,1,4.5,52
10241407,10.2457,7563.898,303.8856,3,out and back,2,4,66
10015972,10.2325,4023.35,191.7192,3,out and back,1,4.5,19
10111790,10.1986,36692.952,2672.7912,5,out and back,2,4.5,10
10017609,10.0549,14805.928,899.7696,5,out and back,2,4.5,46
10240316,10.0088,24622.902,610.8192,3,point to point,2,4.5,30
10040050,9.9486,529794.728,5096.8656,1,loop,2,4.5,18
10009920,9.9208,4667.086,196.9008,1,out and back,,4,24
10013477,9.9065,7885.766,1016.8128,7,out and back,3,4.5,51
10042509,9.7995,20921.42,1033.8816,5,loop,1,4.5,34
10296333,9.7988,5149.888,439.8264,5,out and back,1,4.5,47
10292276,9.6789,10138.842,441.96,3,out and back,1,4,45
10264024,9.666,1126.538,2.7432,1,loop,2,4,38
10028811,9.6354,3540.548,220.98,1,out and back,,4.5,33
10235986,9.6,11265.38,512.9784,3,out and back,1,4.5,26
10292490,9.5826,3379.614,24.9936,1,loop,1,4.5,37
10260901,9.5503,16576.202,993.9528,5,loop,2,5,36
10020862,9.5029,41360.038,1863.852,3,point to point,2,4.5,24
10040077,9.3978,18990.212,1357.884,3,point to point,2,4.5,23
10012494,9.3384,13357.522,862.8888,5,out and back,2,5,12
10235713,9.319,26393.176,1424.94,5,out and back,2,5,18
10272164,9.2802,34761.744,2075.9928,5,loop,2,5,12
10015428,9.2389,9977.908,903.732,7,out and back,2,4,34
10014842,9.2151,2092.142,86.868,1,out and back,2,4,38
10006172,9.1958,8368.568,360.8832,3,out and back,3,4.5,11
10010875,9.1788,10138.842,416.9664,3,out and back,2,3.5,41
10001924,9.0566,24301.034,2030.8824,5,loop,,4.5,39
10028978,9.0068,31221.196,1385.9256,5,out and back,3,4.5,32
10036342,8.9913,15610.598,194.7672,1,out and back,2,4,36
10351434,8.9726,13840.324,809.8536,3,loop,2,5,31
10036357,8.9272,3057.746,60.96,1,out and back,2,4.5,34
10027707,8.8837,25588.506,816.864,5,out and back,2,4,25
10014490,8.6644,14001.258,448.9704,1,out and back,2,4,32
10010430,8.551,8851.37,415.7472,3,out and back,2,4,42
10003900,8.4865,11426.314,325.8312,1,out and back,3,4,24
10338710,8.4035,10460.71,228.9048,3,out and back,2,4.5,52
10033366,8.3871,39106.962,2400.9096,5,loop,2,4.5,6
10006614,8.3762,9816.974,376.7328,3,out and back,3,4.5,22
10038579,8.3761,81593.538,3363.7728,7,loop,2,5,5
10035916,8.2823,14966.862,759.8664,3,out and back,1,4,22
10258682,8.0055,6920.162,417.8808,3,loop,2,4.5,12
10001692,7.9802,18990.212,1209.7512,5,out and back,2,4.5,23
10235932,7.9537,482.802,19.812,1,loop,2,4.5,14
10005608,7.9507,46027.124,1375.8672,7,out and back,3,4.5,11
10434860,7.9211,6759.228,274.9296,3,out and back,2,4.5,41
10341357,7.8765,1287.472,11.8872,1,loop,2,4.5,25
10000906,7.8187,5632.69,147.828,1,out and back,1,4,17
10258702,7.8124,9495.106,103.9368,1,out and back,2,4.5,26
10300139,7.7758,7724.832,492.8616,3,loop,1,4.5,16
10040070,7.6516,22208.892,1099.7184,5,out and back,2,4.5,38
10035871,7.5845,1609.34,15.8496,1,out and back,2,3.5,20
10011283,7.522,24783.836,1514.856,5,out and back,1,4.5,10
10013410,7.478,18990.212,1209.7512,5,out and back,2,4.5,31
10030099,7.4426,51981.682,1189.9392,3,point to point,2,4,19
10039945,7.4277,2092.142,106.9848,1,out and back,,4.5,34
10034421,7.4151,30738.394,1550.8224,3,out and back,2,4.5,7
10009179,7.3606,23174.496,1454.8104,5,out and back,2,5,21
10030059,7.3384,9012.304,77.724,1,out and back,,4.5,15
10028805,7.3328,643.736,28.956,1,loop,,4.5,29
10327444,7.2906,23335.43,1949.8056,5,out and back,1,4,13
10262829,7.2448,804.67,11.8872,1,loop,3,3.5,22
10028832,7.1896,482.802,5.7912,1,loop,,4,31
10014146,7.1784,19151.146,1127.76,5,out and back,2,4.5,7
10337843,7.1625,4828.02,228.9048,3,out and back,2,4,28
10377640,7.1425,10943.512,330.708,3,out and back,1,4.5,37
10004099,7.1076,5632.69,16.764,1,out and back,1,5,8
10007793,7.0854,23174.496,1057.9608,5,out and back,1,4,13
10032305,7.0205,23818.232,875.9952,3,out and back,3,4,13
10541134,6.9322,3862.416,43.8912,1,out and back,,4.5,38
10301663,6.9174,7563.898,847.9536,5,out and back,1,5,9
10012131,6.8844,13357.522,227.9904,3,out and back,2,4.5,17
10258695,6.8642,804.67,5.7912,1,loop,2,4.5,11
10012888,6.8,23979.166,479.7552,3,loop,,3.5,20
10027189,6.7587,36049.216,865.9368,5,out and back,2,4.5,4
10312533,6.7024,144035.93,7752.8928,7,loop,3,5,5
10008826,6.6579,47958.332,1692.8592,3,out and back,3,4.5,12
10001616,6.6573,28002.516,1318.8696,5,out and back,3,4,13
10301673,6.6494,17541.806,1623.9744,5,out and back,2,4,8
10248037,6.6163,15449.664,1244.8032,5,loop,1,4.5,7
10235736,6.6148,23657.298,1321.9176,5,out and back,2,4.5,16
10042537,6.6136,2574.944,59.7408,1,out and back,,4.5,16
10287968,6.5995,4184.284,316.992,3,out and back,2,4,27
10259715,6.5797,13357.522,1412.748,5,out and back,1,5,11
10041480,6.4939,2253.076,118.872,1,loop,2,4,20
10007155,6.4699,1931.208,130.7592,3,out and back,2,4,15
10037523,6.3912,3218.68,13.716,1,loop,2,4,20
10354495,6.3461,2414.01,112.776,1,loop,2,4.5,18
10035965,6.261,32669.602,950.976,5,point to point,2,4.5,7
10004594,6.2497,15771.532,910.7424,5,out and back,1,4,8
10264695,6.2158,25266.638,1939.7472,7,out and back,2,4.5,7
10439918,6.2025,11426.314,1126.8456,5,out and back,1,4,28
10006589,6.1894,53108.22,2978.8104,5,out and back,3,4.5,7
10360670,6.1504,6598.294,237.744,3,out and back,1,4.5,30
10008221,6.1054,18346.476,766.8768,3,out and back,,4,16
10003894,6.0908,10460.71,312.7248,5,out and back,2,4.5,11
10268761,6.0201,9977.908,495.9096,3,out and back,2,4.5,7
10004331,6.0097,23657.298,1324.9656,5,out and back,2,5,9
10017085,5.8881,12552.852,889.7112,5,loop,2,4,18
10425956,5.8839,24622.902,979.932,5,out and back,2,4.5,20
10004182,5.8331,15127.796,1245.7176,5,out and back,1,4,8
10289421,5.8134,74995.244,3106.8264,5,out and back,2,4.5,7
10396366,5.8074,4345.218,83.82,1,loop,3,4.5,18
10031744,5.754,7402.964,723.9,3,out and back,,4.5,8
10336270,5.7075,1609.34,137.7696,3,out and back,1,4.5,14
10010564,5.636,65661.072,2702.9664,7,out and back,3,4.5,11
10032303,5.5399,15771.532,1191.768,5,out and back,2,4.5,4
10270687,5.5206,151277.96,8369.808,7,point to point,1,4.5,3
10341363,5.4941,804.67,40.8432,1,out and back,1,4.5,15
10235740,5.4449,3540.548,30.7848,1,out and back,2,4,16
10038591,5.4278,22369.826,1892.808,7,out and back,1,5,4
10003085,5.4174,2735.878,10.9728,1,out and back,1,4.5,10
10034424,5.3891,46831.794,2996.7936,5,out and back,2,5,3
10259312,5.3791,4506.152,76.8096,3,out and back,2,4,11
10342862,5.3271,11587.248,183.7944,3,out and back,1,4.5,20
10374237,5.3199,15610.598,962.8632,5,loop,1,5,11
10038571,5.2737,46509.926,2421.9408,5,out and back,2,4,7
10349411,5.1965,4667.086,277.9776,3,loop,2,4.5,14
10235718,5.1922,51498.88,2017.776,5,out and back,2,4,5
10009439,5.1483,48763.002,350.8248,3,out and back,2,4,7
10007427,5.1123,7402.964,618.744,3,out and back,2,4,9
10308866,5.0416,78696.726,2361.8952,5,point to point,,4.5,8
10333191,5.026,40555.368,1508.76,5,out and back,1,4.5,7
10042525,5.0115,44900.586,2470.7088,5,out and back,2,5,3
10361588,4.9862,25749.44,3111.7032,7,out and back,,4.5,16
10349884,4.9072,11265.38,515.7216,3,out and back,2,5,13
10412408,4.7909,965.604,69.7992,3,out and back,1,4.5,17
10393513,4.688,14805.928,989.9904,5,out and back,2,4.5,15
10295688,4.6465,19312.08,984.8088,5,loop,1,4.5,4
10287389,4.5864,22691.694,1083.8688,7,loop,2,4.5,9
10275065,4.5359,13679.39,525.78,3,out and back,1,4.5,8
10488736,4.5104,8529.502,371.856,3,loop,2,4.5,13
10042522,4.5005,38141.358,1999.7928,3,point to point,2,5,1
10022653,4.4908,43452.18,285.9024,1,out and back,2,3.5,7
10491932,4.4755,20277.684,559.9176,3,out and back,,4.5,14
10027810,4.454,4506.152,18.8976,1,loop,1,3.5,10
10017037,4.4302,24783.836,1547.7744,7,out and back,1,4,1
10033267,4.3379,14001.258,1178.9664,7,loop,1,4,8
10485162,4.2876,10460.71,519.9888,3,loop,3,5,4
10009787,4.279,30899.328,2351.8368,5,out and back,2,4,3
10248042,4.269,52464.484,3132.7344,7,out and back,1,4.5,3
10347312,4.263,11909.116,633.984,3,loop,2,5,3
10259303,4.136,8529.502,526.9992,3,out and back,2,4,9
10271899,4.127,14805.928,557.784,3,out and back,2,5,6
10235758,4.12,2896.812,20.7264,1,out and back,1,4,8
10374240,4.0631,10299.776,607.7712,3,out and back,,5,7
10010321,4.019,13035.654,987.8568,5,out and back,3,4,5
10263219,4.0166,4667.086,207.8736,1,out and back,1,4.5,3
10011656,3.8989,12230.984,837.8952,3,out and back,2,3.5,3
10027109,3.879,14966.862,871.728,5,out and back,2,4,10
10264747,3.841,22691.694,1081.7352,5,loop,1,3.5,2
10349886,3.8391,4828.02,248.7168,1,out and back,2,4,9
10344907,3.7564,16415.268,1015.8984,5,loop,1,4.5,7
10326088,3.7369,5632.69,161.8488,3,out and back,2,5,1
10027664,3.7348,4023.35,388.9248,5,out and back,2,3.5,2
10297308,3.6605,2092.142,84.7344,1,out and back,2,4,12
10010629,3.6395,28163.45,2115.9216,5,out and back,2,5,1
10001575,3.5904,16737.136,934.8216,5,out and back,1,3.5,8
10340671,3.5767,19473.014,1178.9664,5,point to point,2,5,5
10009790,3.5703,10621.644,479.7552,3,out and back,2,3,4
10002340,3.4935,22369.826,1111.9104,5,point to point,3,4,5
10001076,3.4325,8529.502,877.824,5,out and back,1,3.5,7
10027143,3.3506,11104.446,1652.9304,5,out and back,2,5,2
10235723,3.3281,70650.026,3567.9888,5,point to point,2,5,1
10012395,3.3262,87709.03,4897.8312,5,out and back,2,3,2
10030083,3.3081,9656.04,502.92,5,out and back,2,4,4
10040524,3.2391,3379.614,27.7368,3,out and back,2,3.5,4
10015008,3.2345,321.868,9.7536,1,loop,2,4.5,3
10270991,3.1548,643.736,1.8288,1,out and back,2,3.5,2
10003705,3.1365,28485.318,1903.7808,5,out and back,,3.5,3
10272166,3.1304,35244.546,1881.8352,5,out and back,2,5,1
10003007,3.1185,18668.344,1628.8512,5,out and back,2,4,3
10035840,3.0963,19794.882,614.7816,5,out and back,2,3.5,3
10032315,3.0804,26393.176,2102.8152,7,out and back,2,5,1
10477619,3.0665,44578.718,1817.8272,5,loop,1,5,4
10028964,3.0443,54073.824,3355.848,5,out and back,2,5,1
10032308,3.0368,58579.976,2989.7832,7,loop,2,5,2
10349887,2.935,17541.806,810.768,3,out and back,2,5,4
10500496,2.9003,12552.852,536.7528,3,out and back,1,3.5,3
10297309,2.7907,8690.436,739.7496,5,loop,2,4.5,2
10020864,2.7379,74834.31,3477.768,5,out and back,2,3,2
10475921,2.6828,5793.624,304.8,3,out and back,2,4.5,3
10485374,2.5493,13196.588,538.8864,3,out and back,1,3.5,4
